"id","ak1","ak2","exp","cou","di1","di2","emo","wo1","poi","rbe","rhy","sso","tel","wo3","wo2","un1","un2","tur","st","age","gr1","gr2","mh1","mh2","bor","sex","rtc","ssc","owp","onp","nch","em1","em2","pan"
814,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,6,6,1,1,1,2,4,4,NA,NA,1,1,1,3
815,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,4,3,2,2,1,2,4,4,NA,NA,1,1,1,3
816,0,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,5,2,4,3,1,2,3,3,NA,NA,1,5,1,3
821,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,5,6,6,3,3,3,1,4,4,3,3,2,1,1,3
823,0,0,1,1,0,0,2,0,0,2,2,4,0,0,0,0,0,2,5,5,7,4,3,3,1,1,2,2,2,3,1,1,5,2
829,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,8,8,3,3,1,2,4,4,NA,NA,1,1,1,3
831,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,1,7,8,3,3,4,2,3,4,NA,NA,3,1,1,3
835,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,4,7,5,1,1,3,2,4,4,4,4,2,1,1,3
838,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,5,8,5,3,3,3,2,2,3,3,4,3,1,1,3
840,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,2,3,5,5,3,2,3,4,1,2,4,3,3,3,2,1,3
847,0,1,NA,NA,1,1,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,3,3,2,2,3,2,3,4,NA,NA,3,5,1,3
849,0,0,2,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,4,5,3,3,2,2,2,2,2,2,5,5,2,1,1,3
850,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,5,2,6,3,3,3,3,1,4,4,NA,NA,2,1,1,3
851,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,5,3,1,1,4,1,4,4,NA,NA,3,2,1,2
852,0,0,1,3,0,0,2,0,0,2,2,4,0,0,0,0,0,2,1,3,7,7,2,2,3,2,3,4,4,5,2,NA,1,3
854,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,9,9,2,2,1,2,2,4,3,3,1,1,1,2
855,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,3,2,3,2,4,1,4,4,NA,NA,3,4,1,3
857,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,1,6,6,2,2,1,2,3,4,NA,NA,1,2,1,3
859,0,0,2,1,0,0,2,0,0,1,1,2,0,0,0,0,0,2,1,4,8,8,2,2,2,2,4,4,3,3,2,5,NA,3
860,0,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,2,5,5,3,4,1,1,3,1,2,2,3,5,3,2,5,3
861,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,3,5,5,NA,NA,NA,4,2,4,4,5,5,3,NA,NA,3
863,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,6,6,1,1,1,1,2,2,NA,NA,1,1,1,3
869,0,0,2,3,0,0,2,0,0,1,2,1,0,0,0,0,0,2,1,3,7,7,3,3,1,2,4,1,3,3,1,2,1,3
872,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,1,1,3,2,4,1,4,4,NA,NA,4,1,5,3
873,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3,5,4,NA,1,NA,3,2,4,4,5,5,3,1,NA,3
874,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,0,NA,1,1,8,6,2,2,4,2,4,4,NA,NA,3,2,1,3
881,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,1,5,4,5,4,1,1,3,4,NA,NA,1,1,1,3
882,0,0,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,2,3,4,8,8,3,3,2,2,4,4,5,5,2,1,2,3
884,0,0,1,4,0,0,2,0,0,4,3,4,0,0,0,0,0,2,2,3,8,7,3,2,5,1,4,4,2,4,4,3,1,3
892,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,3,3,5,NA,5,NA,3,1,2,4,4,3,2,1,NA,3
893,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,5,7,7,1,1,3,1,2,2,3,4,2,1,1,3
894,0,0,1,3,0,0,2,0,0,1,2,1,0,0,0,0,0,2,2,3,7,4,2,2,2,1,4,4,5,5,2,1,1,2
897,1,1,NA,NA,0,0,NA,1,0,NA,NA,NA,1,1,1,0,0,NA,1,1,3,3,3,2,1,2,3,4,NA,NA,1,5,1,3
899,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,5,8,3,3,1,2,4,4,NA,NA,1,2,1,3
900,0,0,1,2,0,0,1,0,0,2,1,1,0,0,0,0,0,1,3,5,7,NA,3,NA,1,2,2,3,4,4,1,2,NA,3
902,0,0,2,1,0,0,2,0,0,1,1,2,0,0,0,0,0,2,3,5,7,7,3,3,1,2,4,4,3,3,1,2,1,3
903,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,1,7,6,1,2,3,1,4,4,NA,NA,2,5,1,3
904,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,5,8,7,1,1,2,2,4,4,3,3,2,1,1,2
907,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,8,8,1,1,1,1,3,4,NA,NA,1,1,1,3
913,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,4,2,3,NA,2,NA,1,2,2,2,NA,NA,1,1,NA,3
920,0,0,2,3,0,0,1,0,0,1,4,1,0,0,0,0,0,2,2,4,6,6,1,1,5,1,4,4,3,3,4,1,5,3
921,0,0,2,1,0,0,2,0,0,2,3,3,0,0,0,0,0,2,3,5,3,3,3,2,1,2,3,2,2,2,1,1,1,3
924,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,1,5,3,2,2,1,1,3,4,NA,NA,1,1,1,3
925,0,0,2,1,0,0,2,0,0,2,1,2,0,0,0,0,0,2,2,5,6,6,2,2,2,2,3,4,3,5,4,5,1,3
927,0,0,3,2,0,0,2,0,0,2,2,2,1,0,0,0,0,3,5,4,3,NA,3,NA,1,2,2,3,3,3,1,1,NA,3
928,0,0,2,1,0,0,2,0,0,2,1,2,0,0,0,0,0,1,2,5,4,NA,2,NA,1,1,4,3,4,5,1,1,NA,3
929,0,0,1,1,0,0,2,0,0,2,1,2,0,0,0,0,0,2,4,5,7,5,2,2,4,2,2,3,2,3,4,1,1,3
931,0,0,2,3,0,0,2,0,0,3,3,3,0,0,0,0,0,2,3,3,7,5,4,2,3,2,3,2,4,5,2,1,1,NA
933,1,1,NA,NA,0,0,NA,1,0,NA,NA,NA,1,1,1,0,1,NA,1,1,8,8,1,3,1,2,4,4,NA,NA,1,1,2,3
941,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,5,2,6,3,NA,3,2,2,2,5,5,4,5,1,3
946,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,3,2,1,1,1,2,1,1,2,2,1,1,1,2
956,0,0,1,2,0,0,2,0,0,2,1,2,0,0,0,0,0,2,3,4,7,7,2,4,1,1,4,4,4,3,1,1,1,3
965,0,1,NA,NA,1,1,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,7,7,1,3,1,1,4,4,NA,NA,1,1,1,3
966,0,0,2,2,0,0,3,0,0,4,4,3,0,0,0,0,0,3,2,4,7,9,3,2,3,1,4,2,3,4,2,2,1,2
970,0,0,2,3,0,0,2,0,0,4,2,4,0,0,0,0,0,2,3,3,5,5,4,3,1,2,4,3,4,5,1,1,1,3
991,0,0,2,3,0,0,3,0,0,3,3,4,0,0,0,0,0,2,2,4,7,9,3,3,4,1,3,2,3,3,4,2,1,3
992,0,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,0,0,0,1,NA,3,2,7,7,3,3,1,1,4,3,NA,NA,1,2,1,3
996,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,6,5,2,1,1,1,2,3,NA,NA,1,1,1,3
998,0,0,1,4,0,0,2,0,0,2,2,2,0,0,0,0,0,2,4,3,5,4,2,2,4,1,4,4,5,5,4,5,1,3
1001,0,0,2,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,3,4,7,7,4,2,1,2,4,2,4,4,1,1,1,3
1002,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,1,7,6,1,1,3,1,2,2,NA,NA,2,1,1,3
1009,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,4,6,3,3,4,2,2,4,NA,NA,3,1,1,3
1012,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,8,7,1,1,3,2,4,4,NA,NA,2,1,1,2
1016,0,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,5,7,7,4,3,1,2,1,4,3,3,1,4,5,2
1022,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,7,7,2,2,3,2,4,4,NA,NA,2,1,1,3
1023,0,0,1,3,0,0,2,0,0,2,2,2,0,0,0,0,0,2,4,4,7,4,2,2,1,2,2,3,2,2,1,2,1,3
1028,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,1,3,4,1,1,1,2,3,4,NA,NA,1,1,1,3
1032,0,0,2,4,0,0,2,0,0,2,2,2,0,0,0,0,0,2,3,4,3,5,2,1,3,1,4,4,3,3,2,1,4,3
1033,0,0,1,3,0,0,3,0,0,1,3,2,0,0,0,0,0,2,4,4,5,NA,1,NA,3,2,4,4,5,5,4,1,NA,4
1034,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,3,2,6,3,2,2,1,1,2,4,NA,NA,1,5,1,3
1035,0,0,1,1,0,0,2,0,0,1,3,1,0,0,0,0,0,4,3,4,5,3,2,2,3,2,4,4,4,4,3,5,1,3
1037,0,1,4,5,0,0,5,0,0,3,4,4,1,0,0,0,0,1,2,3,3,2,2,3,3,1,1,1,1,4,2,1,4,3
1038,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,3,NA,3,NA,1,1,2,2,NA,NA,1,1,NA,3
1041,0,0,3,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,2,3,7,4,1,1,1,2,4,4,3,5,1,1,2,3
1049,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,4,2,2,4,2,2,2,NA,NA,3,1,1,3
1050,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,2,3,3,9,9,2,2,1,1,4,4,4,4,1,1,1,3
1053,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,1,0,NA,1,1,7,7,2,2,3,1,3,4,NA,NA,2,1,1,3
1055,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,1,0,1,NA,2,1,8,5,3,4,3,1,4,4,NA,NA,2,5,1,3
1056,0,0,1,2,0,0,2,0,0,1,2,2,0,0,0,0,0,3,3,3,5,8,2,1,2,1,4,4,4,5,2,5,1,3
1057,0,0,2,3,0,0,1,0,0,2,2,2,0,0,0,0,0,2,2,5,3,2,1,1,2,1,4,4,2,2,2,5,1,3
1062,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,5,5,9,1,1,3,2,4,4,4,4,2,1,1,3
1065,0,0,1,3,0,0,2,0,0,2,4,2,0,0,0,0,0,1,2,3,7,7,2,2,1,1,2,3,3,4,1,1,1,3
1067,0,0,1,3,0,0,2,0,0,2,4,5,0,0,0,0,0,2,2,3,7,NA,4,NA,1,2,1,2,3,4,1,1,NA,3
1068,0,0,2,2,0,0,1,0,0,3,2,3,0,0,0,0,0,2,5,4,3,6,3,2,1,1,2,3,4,5,1,2,1,3
1074,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,3,3,3,2,1,2,2,4,NA,NA,1,1,1,3
1082,0,0,1,2,0,0,4,0,0,3,3,3,0,0,0,0,0,2,3,3,5,6,2,3,2,2,2,2,2,3,2,NA,1,3
1083,0,0,1,2,0,0,1,0,0,2,2,2,0,0,0,0,0,3,3,4,2,NA,2,NA,1,2,3,3,3,4,1,1,NA,3
1088,0,0,1,3,0,0,2,0,0,1,3,4,0,0,0,0,0,2,5,4,5,5,3,2,3,2,2,2,3,3,2,6,NA,3
1089,1,1,NA,NA,1,0,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,1,1,7,7,3,2,3,1,2,2,NA,NA,2,1,1,3
1092,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,8,8,2,3,2,2,4,4,NA,NA,2,1,1,3
1095,0,0,2,3,0,0,1,0,0,1,4,4,0,0,0,0,0,3,2,4,5,7,NA,3,2,2,4,4,1,2,2,2,1,3
1097,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,2,2,8,8,1,1,2,1,4,4,NA,NA,2,1,1,3
1101,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,4,1,6,9,2,1,1,1,2,2,NA,NA,1,6,1,3
1103,0,0,2,4,0,0,1,0,0,1,3,1,0,0,0,0,0,1,3,3,3,3,2,2,1,1,2,2,1,1,1,2,1,3
1104,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,3,NA,2,NA,3,1,1,2,NA,NA,2,NA,NA,4
1107,0,0,2,1,0,0,1,0,0,2,1,2,0,0,0,0,0,2,3,5,7,3,1,1,3,2,1,4,2,2,2,4,1,2
1110,0,1,1,2,0,0,2,0,0,4,2,4,1,0,0,0,0,1,2,3,6,6,3,3,1,2,3,3,2,3,1,2,1,2
1114,0,0,1,2,0,0,2,0,0,5,3,4,0,0,0,0,0,2,1,3,6,7,3,3,2,1,4,4,2,4,2,2,1,3
1117,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,2,9,9,3,2,1,1,4,4,NA,NA,1,1,1,3
1122,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,5,4,3,3,1,1,2,2,NA,NA,1,1,1,3
1128,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,5,7,3,1,1,2,2,3,4,2,3,2,4,4,1
1132,0,0,1,2,0,0,2,0,0,4,3,2,0,0,0,0,0,3,5,4,2,2,1,3,3,1,1,2,4,4,3,1,1,2
1136,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,3,3,2,2,1,2,4,4,NA,NA,1,1,1,3
1138,0,0,2,3,0,0,4,0,0,4,4,4,0,0,0,0,0,2,3,3,8,8,1,1,1,1,4,4,4,4,1,1,1,2
1139,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,7,NA,2,NA,3,1,2,4,NA,NA,2,1,NA,4
1141,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,5,3,3,3,1,1,4,4,NA,NA,1,5,1,2
1143,0,0,1,3,0,0,2,0,0,1,3,1,0,0,0,0,0,2,4,3,9,8,1,2,1,1,3,4,2,4,1,1,1,3
1144,0,0,1,3,0,0,2,0,0,4,4,4,0,0,0,0,0,2,3,3,8,3,2,3,1,2,2,3,3,3,1,1,1,3
1146,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,8,5,1,1,1,1,3,3,NA,NA,1,1,1,3
1147,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3,5,9,7,1,1,2,1,3,4,5,4,3,1,1,3
1151,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,5,7,4,1,1,2,2,2,NA,NA,1,1,1,2
1152,0,0,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,4,1,5,8,9,2,2,3,1,4,4,4,5,2,4,1,3
1153,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,7,7,2,1,3,1,2,2,NA,NA,2,1,1,2
1154,0,0,1,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,NA,3,6,NA,NA,NA,4,1,NA,NA,NA,NA,3,NA,NA,4
1155,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,2,5,8,7,1,1,3,2,3,2,1,2,2,1,1,3
1158,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,9,8,3,2,3,1,3,2,NA,NA,2,1,1,2
1162,1,1,4,1,0,0,4,0,0,2,4,3,1,0,0,0,0,2,2,3,5,6,1,1,3,1,2,2,3,3,2,1,1,2
1169,0,0,2,3,0,0,2,0,0,1,3,5,1,0,0,0,0,2,2,3,8,NA,4,NA,1,2,4,4,4,2,1,1,NA,3
1170,0,0,1,2,0,0,2,0,0,1,4,1,0,0,0,0,0,3,5,4,7,8,2,2,2,1,4,3,2,3,2,1,1,3
1175,0,0,2,2,0,0,3,0,0,1,2,1,0,0,0,0,0,5,4,5,5,3,4,3,4,1,4,4,1,1,4,2,1,3
1176,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,3,1,3,3,4,1,2,4,NA,NA,3,1,NA,2
1180,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,3,2,8,8,2,2,1,2,3,4,NA,NA,1,1,1,3
1181,0,0,1,3,0,0,1,0,0,1,2,1,0,0,0,0,0,2,2,3,3,3,1,1,1,1,4,4,5,5,1,1,1,3
1185,0,0,2,3,0,0,2,0,0,1,1,1,0,0,0,0,0,4,4,5,7,7,4,3,1,1,1,2,1,1,1,2,1,2
1186,0,0,2,1,0,0,3,0,0,2,1,2,0,0,0,0,0,4,2,5,7,7,4,3,3,1,2,2,4,5,3,1,1,3
1189,1,1,NA,NA,1,0,NA,0,1,NA,NA,NA,1,1,0,0,0,NA,3,1,8,7,3,3,1,1,3,3,NA,NA,1,1,1,3
1193,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,0,0,1,NA,1,1,7,2,3,3,1,1,4,4,NA,NA,1,1,1,3
1194,1,1,NA,NA,0,1,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,1,1,8,6,1,2,1,1,2,4,NA,NA,1,1,1,3
1198,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,1,1,1,1,NA,2,1,5,3,4,4,1,1,1,4,NA,NA,1,2,1,3
1199,1,1,NA,NA,0,0,NA,0,1,NA,NA,NA,1,1,1,0,1,NA,5,1,7,4,3,3,1,1,2,4,NA,NA,1,4,1,3
1204,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,1,8,7,1,1,1,2,4,4,NA,NA,1,2,1,3
1205,0,0,NA,NA,0,0,NA,0,1,NA,NA,NA,1,0,0,0,0,NA,4,2,3,NA,2,NA,4,2,2,4,NA,NA,3,1,NA,3
1211,0,0,2,2,0,0,4,0,0,2,4,2,1,0,0,0,0,3,4,3,7,NA,3,NA,1,1,2,4,2,3,1,1,NA,3
1220,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,2,1,3,1,3,2,3,1,4,4,NA,NA,2,4,1,2
1224,0,0,1,2,0,0,2,0,0,1,2,2,0,0,0,0,0,2,2,5,8,7,3,2,1,2,3,2,3,3,1,1,1,3
1227,0,0,1,4,0,0,2,0,0,2,2,2,0,0,0,0,0,2,4,3,9,7,2,3,5,2,3,3,3,4,4,1,5,3
1230,0,0,1,5,0,0,2,0,0,1,2,1,0,0,0,0,0,2,1,4,7,7,3,3,1,2,4,4,2,4,1,1,1,3
1237,0,0,3,3,0,0,1,0,0,4,4,4,0,0,0,0,0,2,1,3,8,7,4,4,1,1,4,4,3,5,1,2,1,2
1244,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3,4,7,NA,2,NA,1,1,4,2,2,3,1,1,NA,3
1245,0,0,2,2,0,0,1,0,0,1,3,2,0,0,0,0,0,2,3,5,7,8,2,2,3,1,2,2,4,4,3,1,1,3
1246,0,0,2,2,0,0,1,0,0,4,1,3,0,0,0,0,0,2,5,4,8,6,1,1,3,2,2,3,3,4,2,1,1,3
1247,0,0,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,2,1,5,5,4,2,2,3,1,4,3,3,4,2,5,1,3
1248,0,0,1,1,0,0,1,0,0,3,2,2,0,0,0,0,0,2,3,4,2,6,3,2,3,2,1,1,3,3,3,1,1,3
1249,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,2,1,7,5,2,1,1,2,4,4,NA,NA,1,2,3,3
1255,0,0,2,2,0,0,1,0,0,1,1,2,0,0,0,0,0,1,5,5,3,NA,NA,NA,1,1,4,4,3,5,1,1,NA,3
1258,0,0,3,3,0,0,3,0,0,1,3,2,1,0,0,0,1,3,2,3,6,NA,1,NA,1,2,1,2,3,5,1,1,NA,3
1259,1,1,NA,NA,1,1,NA,0,1,NA,NA,NA,1,0,0,0,0,NA,1,1,2,NA,1,NA,1,1,4,4,NA,NA,1,4,NA,3
1261,0,0,NA,NA,0,1,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,1,6,4,3,1,1,1,4,4,NA,NA,1,1,1,3
1262,0,0,1,3,0,0,2,0,0,2,1,2,0,0,0,0,0,3,1,4,8,8,3,3,1,2,4,4,2,3,1,1,1,3
1263,0,0,1,1,0,0,2,0,0,2,3,2,0,0,0,0,0,2,5,4,5,4,3,1,1,2,4,4,2,4,1,2,1,3
1267,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,5,5,7,NA,NA,NA,3,1,1,1,2,3,2,NA,NA,4
1268,0,0,1,3,0,0,2,0,0,1,2,1,0,0,0,0,0,2,5,5,7,6,2,2,1,2,3,3,2,3,1,1,1,3
1271,0,0,3,3,0,0,2,0,0,3,3,4,0,0,0,0,0,2,5,4,3,5,2,2,1,2,2,1,3,2,1,1,1,3
1275,0,0,1,1,0,0,2,0,0,2,1,2,0,0,0,0,0,2,2,5,5,5,2,3,3,1,3,3,2,2,2,1,1,3
1277,0,0,2,2,0,0,1,0,0,1,2,2,0,0,0,0,0,3,3,4,3,5,3,1,3,1,3,2,3,3,4,5,1,2
1278,0,0,2,3,0,0,2,0,0,1,2,3,0,0,0,0,0,3,3,5,5,6,2,1,1,1,2,2,3,5,1,1,4,3
1286,0,0,1,3,0,0,3,0,0,1,3,1,0,0,0,0,0,2,1,3,8,9,1,1,4,2,4,4,3,5,3,1,1,3
1288,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,2,2,5,5,1,1,1,1,2,4,NA,NA,1,1,1,3
1291,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,2,3,3,7,3,2,2,2,2,4,3,2,2,2,1,5,3
1295,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,9,5,3,3,3,2,3,4,NA,NA,2,1,5,3
1297,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,3,2,8,7,1,1,3,1,2,4,NA,NA,2,1,1,3
1300,0,0,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,1,2,4,6,6,2,1,3,2,4,3,2,3,2,2,1,3
1313,0,0,1,2,0,0,3,0,0,2,1,2,0,0,0,0,0,2,3,5,7,3,3,3,4,2,4,4,4,4,3,1,1,3
1316,0,0,1,3,0,0,2,0,0,2,2,1,0,0,0,0,0,2,3,4,3,3,2,2,3,1,4,3,4,4,3,2,NA,4
1317,0,0,4,3,0,0,2,0,0,4,4,5,0,0,0,0,0,2,1,3,9,8,1,2,2,2,4,2,3,3,2,1,1,3
1319,0,0,2,3,0,0,2,0,0,4,2,3,0,0,0,0,0,3,2,4,6,4,1,1,3,2,4,4,4,5,2,2,1,3
1327,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,5,7,8,1,1,3,1,2,2,5,5,2,1,1,2
1328,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,5,8,7,1,1,1,2,4,3,2,2,1,5,1,1
1329,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,7,5,2,2,3,1,4,4,NA,NA,2,1,1,3
1332,1,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,0,0,NA,1,1,9,4,2,2,1,1,4,4,NA,NA,1,1,1,3
1337,0,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,2,NA,4,8,NA,NA,NA,2,1,NA,NA,2,3,2,NA,NA,4
1338,0,0,2,3,0,0,2,0,0,1,4,4,0,0,0,0,0,2,3,3,3,9,2,2,2,2,3,4,5,5,2,5,1,3
1340,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,1,2,9,8,1,1,2,2,4,4,NA,NA,2,1,3,3
1342,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,5,8,8,2,2,1,1,4,4,3,4,1,1,1,3
1345,0,0,2,4,0,0,2,0,0,3,2,3,0,0,0,0,0,4,3,3,7,7,3,3,3,1,3,2,4,3,2,1,1,3
1346,0,0,1,2,0,0,3,0,0,2,2,2,0,0,0,0,0,2,3,4,8,NA,2,NA,1,2,2,2,2,2,1,1,NA,3
1348,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,2,2,4,8,7,4,4,3,1,4,4,3,5,3,1,5,3
1355,0,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,1,2,7,7,1,1,1,1,4,3,NA,NA,1,1,1,3
1363,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,0,0,0,0,NA,4,2,6,5,3,1,1,2,3,4,NA,NA,1,1,1,3
1368,1,1,NA,NA,0,0,NA,0,0,NA,NA,NA,1,1,0,1,0,NA,5,1,5,5,3,2,1,1,2,4,NA,NA,1,4,1,3
1376,0,0,1,3,0,0,4,0,0,1,4,1,1,0,0,0,0,5,2,3,3,5,4,2,1,1,1,2,3,3,1,1,1,3
1379,1,1,NA,NA,1,1,NA,0,0,NA,NA,NA,1,1,1,0,0,NA,1,1,8,7,1,1,1,2,4,4,NA,NA,1,1,1,3
1382,1,1,NA,NA,0,1,NA,0,0,NA,NA,NA,1,1,1,0,1,NA,3,1,7,3,2,2,1,2,4,4,NA,NA,1,1,5,3
1383,0,0,2,3,0,0,4,0,0,2,4,4,1,0,0,0,0,2,3,3,8,7,2,3,2,1,4,4,2,2,2,1,5,2
1395,0,1,NA,NA,0,0,NA,0,1,NA,NA,NA,1,0,0,0,0,NA,3,1,2,NA,2,NA,3,2,4,2,NA,NA,2,1,NA,4
